claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia,
0,1,15,36,2,0,9,3,Orientación Vocacional 2,asignaturas
0,1,16,36,2,0,9,3,Orientación Vocacional 2,asignaturas
0,4,15,36,2,0,12,3,Orientación Vocacional 2,asignaturas
0,4,16,36,2,0,12,3,Orientación Vocacional 2,asignaturas
406,1,15,32,2,75,5,3,Biología 2,asignaturas
406,1,16,32,2,75,5,3,Biología 2,asignaturas
406,3,11,32,2,75,5,3,Biología 2,asignaturas
406,3,12,32,2,75,5,3,Biología 2,asignaturas
406,5,13,32,2,75,5,3,Biología 2,asignaturas
577,1,9,31,2,0,15,3,Lengua Extranjera 4 (Inglés),asignaturas
577,1,10,31,2,0,15,3,Lengua Extranjera 4 (Inglés),asignaturas
577,1,11,31,2,0,5,3,Lengua Extranjera 4 (Inglés),asignaturas
577,1,12,31,2,0,5,3,Lengua Extranjera 4 (Inglés),asignaturas
577,1,13,31,2,0,19,3,Lengua Extranjera 4 (Inglés),asignaturas
577,1,14,31,2,0,19,3,Lengua Extranjera 4 (Inglés),asignaturas
577,1,15,31,2,0,18,3,Lengua Extranjera 4 (Inglés),asignaturas
577,1,16,31,2,0,18,3,Lengua Extranjera 4 (Inglés),asignaturas
577,2,9,31,2,0,5,3,Lengua Extranjera 4 (Inglés),asignaturas
577,2,10,31,2,0,5,3,Lengua Extranjera 4 (Inglés),asignaturas
577,2,13,31,2,0,2,3,Lengua Extranjera 4 (Inglés),asignaturas
577,2,14,31,2,0,2,3,Lengua Extranjera 4 (Inglés),asignaturas
577,2,15,31,2,0,19,3,Lengua Extranjera 4 (Inglés),asignaturas
577,2,16,31,2,0,19,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,9,31,2,0,18,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,10,31,2,0,18,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,11,31,2,0,17,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,12,31,2,0,17,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,13,31,2,0,2,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,14,31,2,0,2,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,15,31,2,0,3,3,Lengua Extranjera 4 (Inglés),asignaturas
577,3,16,31,2,0,3,3,Lengua Extranjera 4 (Inglés),asignaturas
577,4,11,31,2,0,8,3,Lengua Extranjera 4 (Inglés),asignaturas
577,4,12,31,2,0,8,3,Lengua Extranjera 4 (Inglés),asignaturas
577,4,15,31,2,0,3,3,Lengua Extranjera 4 (Inglés),asignaturas
577,4,16,31,2,0,3,3,Lengua Extranjera 4 (Inglés),asignaturas
577,5,9,31,2,0,8,3,Lengua Extranjera 4 (Inglés),asignaturas
577,5,10,31,2,0,8,3,Lengua Extranjera 4 (Inglés),asignaturas
577,5,13,31,2,0,17,3,Lengua Extranjera 4 (Inglés),asignaturas
577,5,14,31,2,0,17,3,Lengua Extranjera 4 (Inglés),asignaturas
577,5,15,31,2,0,15,3,Lengua Extranjera 4 (Inglés),asignaturas
577,5,16,31,2,0,15,3,Lengua Extranjera 4 (Inglés),asignaturas
648,1,9,34,2,76,1,3,Física 2,asignaturas
648,1,10,34,2,76,1,3,Física 2,asignaturas
648,2,1,55,3,80,7,5,Física 3,asignaturas
648,2,2,55,3,80,7,5,Física 3,asignaturas
648,2,3,55,3,80,1,5,Física 3,asignaturas
648,2,4,55,3,80,1,5,Física 3,asignaturas
648,2,11,34,2,76,18,3,Física 2,asignaturas
648,2,12,34,2,76,18,3,Física 2,asignaturas
648,2,15,34,2,76,12,3,Física 2,asignaturas
648,3,1,55,3,80,7,5,Física 3,asignaturas
648,3,2,55,3,80,7,5,Física 3,asignaturas
648,3,3,55,3,80,1,5,Física 3,asignaturas
648,3,4,55,3,80,1,5,Física 3,asignaturas
648,3,9,34,2,76,1,3,Física 2,asignaturas
648,3,10,34,2,76,14,3,Física 2,asignaturas
648,3,11,34,2,76,12,3,Física 2,asignaturas
648,3,12,34,2,76,12,3,Física 2,asignaturas
648,3,13,34,2,76,18,3,Física 2,asignaturas
648,3,14,34,2,76,18,3,Física 2,asignaturas
648,3,15,34,2,76,7,3,Física 2,asignaturas
648,3,16,34,2,76,7,3,Física 2,asignaturas
648,4,9,34,2,76,14,3,Física 2,asignaturas
648,4,10,34,2,76,14,3,Física 2,asignaturas
648,4,13,34,2,76,7,3,Física 2,asignaturas
648,4,14,34,2,76,18,3,Física 2,asignaturas
648,4,15,34,2,76,1,3,Física 2,asignaturas
648,4,16,34,2,76,1,3,Física 2,asignaturas
648,5,9,34,2,76,7,3,Física 2,asignaturas
648,5,10,34,2,76,7,3,Física 2,asignaturas
648,5,11,34,2,76,14,3,Física 2,asignaturas
648,5,12,34,2,76,14,3,Física 2,asignaturas
648,5,13,34,2,76,12,3,Física 2,asignaturas
648,5,14,34,2,76,12,3,Física 2,asignaturas
838,1,1,11,1,0,10,1,Lectura y Redacción 2,asignaturas
838,1,2,11,1,0,10,1,Lectura y Redacción 2,asignaturas
838,1,3,11,1,0,20,1,Lectura y Redacción 2,asignaturas
838,1,4,11,1,0,20,1,Lectura y Redacción 2,asignaturas
838,1,5,11,1,0,27,1,Lectura y Redacción 2,asignaturas
838,1,6,11,1,0,27,1,Lectura y Redacción 2,asignaturas
838,1,7,11,1,0,8,1,Lectura y Redacción 2,asignaturas
838,1,8,11,1,0,8,1,Lectura y Redacción 2,asignaturas
838,2,1,11,1,0,3,1,Lectura y Redacción 2,asignaturas
838,2,2,11,1,0,3,1,Lectura y Redacción 2,asignaturas
838,2,3,11,1,0,16,1,Lectura y Redacción 2,asignaturas
838,2,4,11,1,0,16,1,Lectura y Redacción 2,asignaturas
838,2,7,11,1,0,27,1,Lectura y Redacción 2,asignaturas
838,2,8,11,1,0,27,1,Lectura y Redacción 2,asignaturas
838,3,1,11,1,0,20,1,Lectura y Redacción 2,asignaturas
838,3,2,11,1,0,20,1,Lectura y Redacción 2,asignaturas
838,3,3,11,1,0,7,1,Lectura y Redacción 2,asignaturas
838,3,4,11,1,0,7,1,Lectura y Redacción 2,asignaturas
838,3,9,29,2,0,5,3,Análisis Literario 2,asignaturas
838,3,10,29,2,0,5,3,Análisis Literario 2,asignaturas
838,4,1,11,1,0,10,1,Lectura y Redacción 2,asignaturas
838,4,2,11,1,0,10,1,Lectura y Redacción 2,asignaturas
838,4,3,11,1,0,8,1,Lectura y Redacción 2,asignaturas
838,4,4,11,1,0,8,1,Lectura y Redacción 2,asignaturas
838,4,5,11,1,0,4,1,Lectura y Redacción 2,asignaturas
838,4,6,11,1,0,4,1,Lectura y Redacción 2,asignaturas
838,4,7,11,1,0,16,1,Lectura y Redacción 2,asignaturas
838,4,8,11,1,0,16,1,Lectura y Redacción 2,asignaturas
838,5,1,11,1,0,7,1,Lectura y Redacción 2,asignaturas
838,5,2,11,1,0,7,1,Lectura y Redacción 2,asignaturas
838,5,5,11,1,0,4,1,Lectura y Redacción 2,asignaturas
838,5,6,11,1,0,4,1,Lectura y Redacción 2,asignaturas
838,5,7,11,1,0,3,1,Lectura y Redacción 2,asignaturas
838,5,8,11,1,0,3,1,Lectura y Redacción 2,asignaturas
838,5,9,29,2,0,5,3,Análisis Literario 2,asignaturas
838,5,10,29,2,0,5,3,Análisis Literario 2,asignaturas
949,1,3,46,3,0,6,5,Principios de Ecología,asignaturas
949,1,4,46,3,0,6,5,Principios de Ecología,asignaturas
949,1,5,46,3,0,3,5,Principios de Ecología,asignaturas
949,1,6,46,3,0,3,5,Principios de Ecología,asignaturas
949,2,1,46,3,0,6,5,Principios de Ecología,asignaturas
949,2,2,46,3,0,6,5,Principios de Ecología,asignaturas
949,2,3,46,3,0,3,5,Principios de Ecología,asignaturas
949,2,4,46,3,0,3,5,Principios de Ecología,asignaturas
949,2,5,46,3,0,4,5,Principios de Ecología,asignaturas
949,2,6,46,3,0,4,5,Principios de Ecología,asignaturas
949,3,1,46,3,0,4,5,Principios de Ecología,asignaturas
949,3,2,46,3,0,4,5,Principios de Ecología,asignaturas
1234,1,3,12,1,0,26,1,Etimologías 2,asignaturas
1234,1,4,12,1,0,26,1,Etimologías 2,asignaturas
1234,1,5,12,1,0,21,1,Etimologías 2,asignaturas
1234,1,6,12,1,0,21,1,Etimologías 2,asignaturas
1234,1,7,12,1,0,28,1,Etimologías 2,asignaturas
1234,1,8,12,1,0,28,1,Etimologías 2,asignaturas
1234,2,1,12,1,0,16,1,Etimologías 2,asignaturas
1234,2,2,12,1,0,16,1,Etimologías 2,asignaturas
1234,2,3,12,1,0,11,1,Etimologías 2,asignaturas
1234,2,4,12,1,0,11,1,Etimologías 2,asignaturas
1234,2,5,12,1,0,2,1,Etimologías 2,asignaturas
1234,2,6,12,1,0,2,1,Etimologías 2,asignaturas
1234,2,7,12,1,0,5,1,Etimologías 2,asignaturas
1234,2,8,12,1,0,5,1,Etimologías 2,asignaturas
1234,3,1,12,1,0,13,1,Etimologías 2,asignaturas
1234,3,2,12,1,0,13,1,Etimologías 2,asignaturas
1234,3,3,12,1,0,21,1,Etimologías 2,asignaturas
1234,3,4,12,1,0,21,1,Etimologías 2,asignaturas
1234,3,5,12,1,0,14,1,Etimologías 2,asignaturas
1234,3,6,12,1,0,14,1,Etimologías 2,asignaturas
1234,4,1,12,1,0,16,1,Etimologías 2,asignaturas
1234,4,2,12,1,0,16,1,Etimologías 2,asignaturas
1234,4,3,12,1,0,13,1,Etimologías 2,asignaturas
1234,4,4,12,1,0,13,1,Etimologías 2,asignaturas
1234,4,5,12,1,0,2,1,Etimologías 2,asignaturas
1234,4,6,12,1,0,2,1,Etimologías 2,asignaturas
1234,4,7,12,1,0,28,1,Etimologías 2,asignaturas
1234,4,8,12,1,0,28,1,Etimologías 2,asignaturas
1234,5,1,12,1,0,26,1,Etimologías 2,asignaturas
1234,5,2,12,1,0,26,1,Etimologías 2,asignaturas
1234,5,3,12,1,0,5,1,Etimologías 2,asignaturas
1234,5,4,12,1,0,5,1,Etimologías 2,asignaturas
1234,5,5,12,1,0,14,1,Etimologías 2,asignaturas
1234,5,6,12,1,0,14,1,Etimologías 2,asignaturas
1234,5,7,12,1,0,11,1,Etimologías 2,asignaturas
1234,5,8,12,1,0,11,1,Etimologías 2,asignaturas
1291,1,3,47,3,0,3,5,Antropología,asignaturas
1291,1,4,47,3,0,3,5,Antropología,asignaturas
1291,1,5,47,3,0,2,5,Antropología,asignaturas
1291,1,6,47,3,0,2,5,Antropología,asignaturas
1291,1,7,47,3,0,6,5,Antropología,asignaturas
1291,1,8,47,3,0,6,5,Antropología,asignaturas
1291,2,5,47,3,0,7,5,Antropología,asignaturas
1291,2,6,47,3,0,7,5,Antropología,asignaturas
1291,2,7,47,3,0,5,5,Antropología,asignaturas
1291,2,8,47,3,0,5,5,Antropología,asignaturas
1291,3,1,47,3,0,8,5,Antropología,asignaturas
1291,3,2,47,3,0,8,5,Antropología,asignaturas
1291,3,5,47,3,0,2,5,Antropología,asignaturas
1291,3,6,47,3,0,2,5,Antropología,asignaturas
1291,3,7,47,3,0,6,5,Antropología,asignaturas
1291,3,8,47,3,0,6,5,Antropología,asignaturas
1291,4,1,47,3,0,4,5,Antropología,asignaturas
1291,4,2,47,3,0,4,5,Antropología,asignaturas
1291,4,3,47,3,0,5,5,Antropología,asignaturas
1291,4,4,47,3,0,5,5,Antropología,asignaturas
1291,4,5,47,3,0,7,5,Antropología,asignaturas
1291,4,6,47,3,0,7,5,Antropología,asignaturas
1291,4,7,47,3,0,1,5,Antropología,asignaturas
1291,4,8,47,3,0,1,5,Antropología,asignaturas
1291,5,1,47,3,0,1,5,Antropología,asignaturas
1291,5,2,47,3,0,1,5,Antropología,asignaturas
1291,5,3,47,3,0,4,5,Antropología,asignaturas
1291,5,4,47,3,0,4,5,Antropología,asignaturas
1291,5,5,47,3,0,8,5,Antropología,asignaturas
1291,5,6,47,3,0,8,5,Antropología,asignaturas
1291,5,7,47,3,0,3,5,Antropología,asignaturas
1291,5,8,47,3,0,3,5,Antropología,asignaturas
1346,1,11,32,2,75,17,3,Biología 2,asignaturas
1346,4,9,32,2,75,17,3,Biología 2,asignaturas
1346,4,10,32,2,75,17,3,Biología 2,asignaturas
1346,5,9,32,2,75,17,3,Biología 2,asignaturas
1346,5,10,32,2,75,17,3,Biología 2,asignaturas
1418,2,9,46,3,0,20,5,Principios de Ecología,asignaturas
1418,2,10,46,3,0,20,5,Principios de Ecología,asignaturas
1418,4,11,46,3,0,20,5,Principios de Ecología,asignaturas
1418,4,12,46,3,0,20,5,Principios de Ecología,asignaturas
1574,1,9,50,3,0,20,5,Temas de Álgebra,asignaturas
1574,1,10,50,3,0,20,5,Temas de Álgebra,asignaturas
1574,1,11,50,3,0,17,5,Temas de Álgebra,asignaturas
1574,1,12,50,3,0,17,5,Temas de Álgebra,asignaturas
1574,1,13,50,3,0,12,5,Temas de Álgebra,asignaturas
1574,1,14,50,3,0,12,5,Temas de Álgebra,asignaturas
1574,2,13,50,3,0,17,5,Temas de Álgebra,asignaturas
1574,2,14,50,3,0,17,5,Temas de Álgebra,asignaturas
1574,2,15,50,3,0,20,5,Temas de Álgebra,asignaturas
1574,2,16,50,3,0,20,5,Temas de Álgebra,asignaturas
1574,3,9,50,3,0,12,5,Temas de Álgebra,asignaturas
1574,3,10,50,3,0,12,5,Temas de Álgebra,asignaturas
1574,3,11,50,3,0,20,5,Temas de Álgebra,asignaturas
1574,3,12,50,3,0,20,5,Temas de Álgebra,asignaturas
1574,4,11,50,3,0,17,5,Temas de Álgebra,asignaturas
1574,4,12,50,3,0,17,5,Temas de Álgebra,asignaturas
1574,4,13,50,3,0,12,5,Temas de Álgebra,asignaturas
1574,4,14,50,3,0,12,5,Temas de Álgebra,asignaturas
1654,1,1,45,3,0,8,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,1,2,45,3,0,8,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,1,3,14,1,0,28,1,Metodología de la Investigación,asignaturas
1654,1,4,14,1,0,28,1,Metodología de la Investigación,asignaturas
1654,1,5,45,3,0,7,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,1,6,45,3,0,7,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,1,7,14,1,0,13,1,Metodología de la Investigación,asignaturas
1654,1,8,14,1,0,13,1,Metodología de la Investigación,asignaturas
1654,2,1,14,1,0,28,1,Metodología de la Investigación,asignaturas
1654,2,2,14,1,0,28,1,Metodología de la Investigación,asignaturas
1654,2,5,45,3,0,1,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,2,6,45,3,0,1,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,2,7,45,3,0,2,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,2,8,45,3,0,2,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,3,1,14,1,0,26,1,Metodología de la Investigación,asignaturas
1654,3,2,14,1,0,26,1,Metodología de la Investigación,asignaturas
1654,3,3,45,3,0,2,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,3,4,45,3,0,2,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,3,5,45,3,0,7,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,3,6,45,3,0,7,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,3,7,14,1,0,23,1,Metodología de la Investigación,asignaturas
1654,3,8,14,1,0,23,1,Metodología de la Investigación,asignaturas
1654,4,3,14,1,0,26,1,Metodología de la Investigación,asignaturas
1654,4,4,14,1,0,26,1,Metodología de la Investigación,asignaturas
1654,4,7,14,1,0,23,1,Metodología de la Investigación,asignaturas
1654,4,8,14,1,0,23,1,Metodología de la Investigación,asignaturas
1654,5,1,45,3,0,8,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,5,2,45,3,0,8,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,5,3,14,1,0,13,1,Metodología de la Investigación,asignaturas
1654,5,4,14,1,0,13,1,Metodología de la Investigación,asignaturas
1654,5,5,45,3,0,1,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1654,5,6,45,3,0,1,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
1710,1,3,13,1,0,9,1,Lengua Extranjera 2 (Inglés),asignaturas
1710,1,4,13,1,0,9,1,Lengua Extranjera 2 (Inglés),asignaturas
1710,1,15,31,2,0,11,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,1,16,31,2,0,11,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,2,13,31,2,0,4,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,2,14,31,2,0,4,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,2,15,31,2,0,21,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,2,16,31,2,0,21,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,3,3,13,1,0,9,1,Lengua Extranjera 2 (Inglés),asignaturas
1710,3,4,13,1,0,9,1,Lengua Extranjera 2 (Inglés),asignaturas
1710,3,11,31,2,0,21,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,3,12,31,2,0,21,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,3,13,31,2,0,1,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,3,14,31,2,0,1,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,4,9,31,2,0,7,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,4,10,31,2,0,7,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,4,15,31,2,0,11,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,4,16,31,2,0,11,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,5,9,31,2,0,4,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,5,10,31,2,0,4,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,5,13,31,2,0,7,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,5,14,31,2,0,7,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,5,15,31,2,0,1,3,Lengua Extranjera 4 (Inglés),asignaturas
1710,5,16,31,2,0,1,3,Lengua Extranjera 4 (Inglés),asignaturas
1737,1,1,10,1,0,28,1,Matemáticas 2,asignaturas
1737,1,2,10,1,0,28,1,Matemáticas 2,asignaturas
1737,1,3,10,1,0,18,1,Matemáticas 2,asignaturas
1737,1,4,10,1,0,18,1,Matemáticas 2,asignaturas
1737,1,5,10,1,0,4,1,Matemáticas 2,asignaturas
1737,1,6,10,1,0,4,1,Matemáticas 2,asignaturas
1737,1,7,10,1,0,5,1,Matemáticas 2,asignaturas
1737,1,8,10,1,0,5,1,Matemáticas 2,asignaturas
1737,1,11,34,2,76,19,3,Física 2,asignaturas
1737,1,12,34,2,76,19,3,Física 2,asignaturas
1737,2,3,10,1,0,18,1,Matemáticas 2,asignaturas
1737,2,4,10,1,0,18,1,Matemáticas 2,asignaturas
1737,2,5,10,1,0,5,1,Matemáticas 2,asignaturas
1737,2,6,10,1,0,5,1,Matemáticas 2,asignaturas
1737,3,3,10,1,0,18,1,Matemáticas 2,asignaturas
1737,3,4,10,1,0,18,1,Matemáticas 2,asignaturas
1737,3,5,10,1,0,16,1,Matemáticas 2,asignaturas
1737,3,6,10,1,0,16,1,Matemáticas 2,asignaturas
1737,3,9,34,2,76,8,3,Física 2,asignaturas
1737,3,10,34,2,76,8,3,Física 2,asignaturas
1737,4,3,10,1,0,28,1,Matemáticas 2,asignaturas
1737,4,4,10,1,0,28,1,Matemáticas 2,asignaturas
1737,4,5,10,1,0,16,1,Matemáticas 2,asignaturas
1737,4,6,10,1,0,16,1,Matemáticas 2,asignaturas
1737,4,7,10,1,0,4,1,Matemáticas 2,asignaturas
1737,4,8,10,1,0,4,1,Matemáticas 2,asignaturas
1737,4,13,34,2,76,19,3,Física 2,asignaturas
1737,4,14,34,2,76,19,3,Física 2,asignaturas
1737,4,15,34,2,76,8,3,Física 2,asignaturas
1737,5,1,10,1,0,5,1,Matemáticas 2,asignaturas
1737,5,2,10,1,0,5,1,Matemáticas 2,asignaturas
1737,5,3,10,1,0,4,1,Matemáticas 2,asignaturas
1737,5,4,10,1,0,4,1,Matemáticas 2,asignaturas
1737,5,5,10,1,0,28,1,Matemáticas 2,asignaturas
1737,5,6,10,1,0,28,1,Matemáticas 2,asignaturas
1737,5,7,10,1,0,16,1,Matemáticas 2,asignaturas
1737,5,8,10,1,0,16,1,Matemáticas 2,asignaturas
1737,5,12,34,2,76,19,3,Física 2,asignaturas
1737,5,13,34,2,76,8,3,Física 2,asignaturas
1737,5,14,34,2,76,8,3,Física 2,asignaturas
1754,1,9,47,3,0,18,5,Antropología,asignaturas
1754,1,10,47,3,0,18,5,Antropología,asignaturas
1754,1,11,47,3,0,20,5,Antropología,asignaturas
1754,1,12,47,3,0,20,5,Antropología,asignaturas
1754,1,13,47,3,0,15,5,Antropología,asignaturas
1754,1,14,47,3,0,15,5,Antropología,asignaturas
1754,1,15,47,3,0,12,5,Antropología,asignaturas
1754,1,16,47,3,0,12,5,Antropología,asignaturas
1754,2,9,47,3,0,12,5,Antropología,asignaturas
1754,2,10,47,3,0,12,5,Antropología,asignaturas
1754,2,11,47,3,0,15,5,Antropología,asignaturas
1754,2,12,47,3,0,15,5,Antropología,asignaturas
1754,3,13,47,3,0,20,5,Antropología,asignaturas
1754,3,14,47,3,0,20,5,Antropología,asignaturas
1754,3,15,47,3,0,18,5,Antropología,asignaturas
1754,3,16,47,3,0,18,5,Antropología,asignaturas
1775,2,11,66,3,0,11,5,Psicología Social,asignaturas
1775,2,12,66,3,0,11,5,Psicología Social,asignaturas
1775,2,13,66,3,0,10,5,Psicología Social,asignaturas
1775,2,14,66,3,0,10,5,Psicología Social,asignaturas
1775,3,9,66,3,0,10,5,Psicología Social,asignaturas
1775,3,10,66,3,0,10,5,Psicología Social,asignaturas
1775,3,11,66,3,0,12,5,Psicología Social,asignaturas
1775,3,12,66,3,0,12,5,Psicología Social,asignaturas
1775,4,11,66,3,0,12,5,Psicología Social,asignaturas
1775,4,12,66,3,0,12,5,Psicología Social,asignaturas
1775,4,13,66,3,0,13,5,Psicología Social,asignaturas
1775,4,14,66,3,0,13,5,Psicología Social,asignaturas
1775,5,11,66,3,0,13,5,Psicología Social,asignaturas
1775,5,12,66,3,0,13,5,Psicología Social,asignaturas
1775,5,13,66,3,0,11,5,Psicología Social,asignaturas
1775,5,14,66,3,0,11,5,Psicología Social,asignaturas
1867,2,11,29,2,0,17,3,Análisis Literario 2,asignaturas
1867,2,12,29,2,0,17,3,Análisis Literario 2,asignaturas
1867,5,11,29,2,0,17,3,Análisis Literario 2,asignaturas
1867,5,12,29,2,0,17,3,Análisis Literario 2,asignaturas
2170,1,1,15,1,0,13,1,Historia Universal Contemporánea,asignaturas
2170,1,2,15,1,0,13,1,Historia Universal Contemporánea,asignaturas
2170,1,3,15,1,0,3,1,Historia Universal Contemporánea,asignaturas
2170,1,4,15,1,0,3,1,Historia Universal Contemporánea,asignaturas
2170,1,5,15,1,0,24,1,Historia Universal Contemporánea,asignaturas
2170,1,6,15,1,0,24,1,Historia Universal Contemporánea,asignaturas
2170,1,7,15,1,0,15,1,Historia Universal Contemporánea,asignaturas
2170,1,8,15,1,0,15,1,Historia Universal Contemporánea,asignaturas
2170,2,1,15,1,0,12,1,Historia Universal Contemporánea,asignaturas
2170,2,2,15,1,0,12,1,Historia Universal Contemporánea,asignaturas
2170,2,3,15,1,0,4,1,Historia Universal Contemporánea,asignaturas
2170,2,4,15,1,0,4,1,Historia Universal Contemporánea,asignaturas
2170,2,5,15,1,0,6,1,Historia Universal Contemporánea,asignaturas
2170,2,6,15,1,0,6,1,Historia Universal Contemporánea,asignaturas
2170,2,7,15,1,0,15,1,Historia Universal Contemporánea,asignaturas
2170,2,8,15,1,0,15,1,Historia Universal Contemporánea,asignaturas
2170,3,1,15,1,0,4,1,Historia Universal Contemporánea,asignaturas
2170,3,2,15,1,0,4,1,Historia Universal Contemporánea,asignaturas
2170,3,3,15,1,0,5,1,Historia Universal Contemporánea,asignaturas
2170,3,4,15,1,0,5,1,Historia Universal Contemporánea,asignaturas
2170,3,5,15,1,0,3,1,Historia Universal Contemporánea,asignaturas
2170,3,6,15,1,0,3,1,Historia Universal Contemporánea,asignaturas
2170,3,7,15,1,0,12,1,Historia Universal Contemporánea,asignaturas
2170,3,8,15,1,0,12,1,Historia Universal Contemporánea,asignaturas
2170,4,1,15,1,0,13,1,Historia Universal Contemporánea,asignaturas
2170,4,2,15,1,0,13,1,Historia Universal Contemporánea,asignaturas
2170,4,5,15,1,0,5,1,Historia Universal Contemporánea,asignaturas
2170,4,6,15,1,0,5,1,Historia Universal Contemporánea,asignaturas
2170,5,1,15,1,0,24,1,Historia Universal Contemporánea,asignaturas
2170,5,2,15,1,0,24,1,Historia Universal Contemporánea,asignaturas
2170,5,3,15,1,0,6,1,Historia Universal Contemporánea,asignaturas
2170,5,4,15,1,0,6,1,Historia Universal Contemporánea,asignaturas
2173,2,5,16,1,72,14,1,Química 2,asignaturas
2173,2,6,16,1,72,14,1,Química 2,asignaturas
2173,4,3,16,1,72,14,1,Química 2,asignaturas
2173,5,3,16,1,72,14,1,Química 2,asignaturas
2173,5,4,16,1,72,14,1,Química 2,asignaturas
2176,1,1,16,1,72,12,1,Química 2,asignaturas
2176,1,2,16,1,72,12,1,Química 2,asignaturas
2176,1,3,16,1,72,27,1,Química 2,asignaturas
2176,1,4,16,1,72,4,1,Química 2,asignaturas
2176,1,9,34,2,76,11,3,Física 2,asignaturas
2176,1,10,34,2,76,11,3,Física 2,asignaturas
2176,2,3,16,1,72,5,1,Química 2,asignaturas
2176,2,4,16,1,72,20,1,Química 2,asignaturas
2176,2,5,16,1,72,12,1,Química 2,asignaturas
2176,2,6,16,1,72,12,1,Química 2,asignaturas
2176,2,9,34,2,76,11,3,Física 2,asignaturas
2176,3,1,16,1,72,5,1,Química 2,asignaturas
2176,3,2,16,1,72,5,1,Química 2,asignaturas
2176,3,3,16,1,72,12,1,Química 2,asignaturas
2176,3,5,16,1,72,27,1,Química 2,asignaturas
2176,3,6,16,1,72,27,1,Química 2,asignaturas
2176,3,7,16,1,72,4,1,Química 2,asignaturas
2176,3,8,16,1,72,4,1,Química 2,asignaturas
2176,4,1,16,1,72,20,1,Química 2,asignaturas
2176,4,2,16,1,72,20,1,Química 2,asignaturas
2176,4,3,16,1,72,4,1,Química 2,asignaturas
2176,4,4,16,1,72,4,1,Química 2,asignaturas
2176,4,7,16,1,72,27,1,Química 2,asignaturas
2176,4,8,16,1,72,27,1,Química 2,asignaturas
2176,5,1,16,1,72,20,1,Química 2,asignaturas
2176,5,2,16,1,72,20,1,Química 2,asignaturas
2176,5,7,16,1,72,5,1,Química 2,asignaturas
2176,5,8,16,1,72,5,1,Química 2,asignaturas
2176,5,9,34,2,76,11,3,Física 2,asignaturas
2176,5,10,34,2,76,11,3,Física 2,asignaturas
2204,1,11,34,2,76,24,3,Física 2,asignaturas
2204,1,12,34,2,76,24,3,Física 2,asignaturas
2204,1,15,34,2,76,23,3,Física 2,asignaturas
2204,1,16,34,2,76,23,3,Física 2,asignaturas
2204,2,15,34,2,76,23,3,Física 2,asignaturas
2204,2,16,34,2,76,23,3,Física 2,asignaturas
2204,4,9,34,2,76,23,3,Física 2,asignaturas
2204,4,10,34,2,76,24,3,Física 2,asignaturas
